,Ward,Burleigh,Cass,Morton,Pierce,Ramsey,Walsh,Dunn,Foster,Stark,McHenry,McIntosh,Barnes,Divide,McLean,Mountrail,Sioux,Grand Forks,Oliver,Grant,McKenzie,Williams,Burke,Eddy,Slope,Emmons,Bowman,Stutsman,Richland,Sargent,Unknown,Rolette,Nelson,Wells,Pembina,Ransom,Renville,Mercer,Benson,Traill,Steele,Bottineau,Griggs,Dickey,LaMoure,Sheridan,Kidder,Billings,Cavalier,Hettinger,Towner,Logan,Golden Valley,Adams
2020-03-27,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
2020-04-11,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-12,1,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,1,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,1,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,1,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,1,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,1,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-18,1,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,1,0,3,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,
2020-04-20,1,0,6,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,
2020-04-21,1,0,6,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,
2020-04-22,1,0,7,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-04-23,1,0,8,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-04-24,1,0,8,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-04-25,1,0,9,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-04-26,1,0,10,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2020-04-27,1,0,12,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2020-04-28,1,0,12,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2020-04-29,1,0,12,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2020-04-30,1,0,12,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2020-05-01,1,0,16,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-05-02,1,0,17,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-05-03,1,0,18,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-05-04,1,0,18,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-05-05,1,0,18,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2020-05-06,1,0,23,2,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2020-05-07,1,0,23,2,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-05-08,1,0,24,2,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-05-09,1,0,26,2,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-05-10,1,0,26,2,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-05-11,1,0,27,2,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-05-12,1,0,29,2,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-05-13,1,0,31,2,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-05-14,1,0,31,2,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-05-15,1,0,32,2,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-05-16,1,0,32,2,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-05-17,1,0,33,2,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2020-05-18,1,0,33,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2020-05-19,1,0,34,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-05-20,1,0,38,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-05-21,1,0,40,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-05-22,1,0,41,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2020-05-23,1,0,41,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2020-05-24,1,0,42,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2020-05-25,1,0,43,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2020-05-26,1,0,43,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2020-05-27,1,0,45,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2020-05-28,1,0,46,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2020-05-29,1,0,48,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2020-05-30,1,0,49,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2020-05-31,1,0,50,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2020-06-01,1,0,50,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2020-06-02,1,0,54,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2020-06-03,1,0,55,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2020-06-04,1,0,55,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2020-06-05,1,0,59,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
2020-06-06,1,0,60,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2020-06-07,1,0,60,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2020-06-08,1,0,60,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2020-06-09,1,0,60,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2020-06-10,1,0,61,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2020-06-11,1,0,62,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2020-06-12,1,0,62,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2020-06-13,1,0,62,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2020-06-14,1,0,62,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2020-06-15,1,0,62,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2020-06-16,1,0,62,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2020-06-17,1,0,62,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2020-06-18,1,0,63,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2020-06-19,1,0,64,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2020-06-20,1,0,64,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2020-06-21,1,0,64,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2020-06-22,1,0,64,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2020-06-23,1,0,65,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2020-06-24,1,0,65,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2020-06-25,1,0,65,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2020-06-26,1,0,65,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020-06-27,1,0,65,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020-06-28,1,0,66,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020-06-29,1,0,66,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020-06-30,1,0,66,2,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020-07-01,1,0,66,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020-07-02,1,0,66,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020-07-03,1,0,66,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020-07-04,1,0,66,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020-07-05,1,0,66,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020-07-06,1,0,66,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020-07-07,1,0,69,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020-07-08,1,0,70,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2020-07-09,1,0,70,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020-07-10,1,0,70,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020-07-11,1,0,72,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2020-07-12,1,0,72,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2020-07-13,1,0,72,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2020-07-14,1,0,73,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-07-15,1,0,73,2,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-07-16,1,0,73,2,0,1,0,0,0,3,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-07-17,1,0,73,3,0,1,0,0,0,3,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-07-18,1,0,73,3,0,1,0,0,0,3,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-07-19,1,1,73,3,0,1,0,0,0,3,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-07-20,1,1,73,3,0,1,0,0,0,3,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-07-21,1,1,74,3,0,1,0,0,0,3,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-07-22,1,2,75,3,0,1,0,0,0,3,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-07-23,1,3,75,3,0,1,0,0,0,3,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-07-24,1,3,75,3,0,1,0,0,0,3,1,1,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-07-25,1,3,75,3,0,1,0,0,0,3,1,1,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
