,Ramsey,Carver,Anoka,Olmsted,Dakota,Hennepin,Stearns,Wright,Renville,Waseca,Washington,Benton,Blue Earth,Martin,Nicollet,Rice,Mower,Scott,Chisago,Clay,Fillmore,Dodge,Jackson,St. Louis,Steele,Unknown,Wabasha,Le Sueur,Big Stone,Cass,Lac qui Parle,Sherburne,Goodhue,Winona,Kandiyohi,Sibley,Wilkin,Beltrami,Faribault,Lincoln,Mahnomen,Clearwater,Cottonwood,Douglas,Isanti,Otter Tail,Itasca,Meeker,Watonwan,Brown,Carlton,Lyon,Traverse,Crow Wing,Freeborn,Yellow Medicine,Koochiching,McLeod,Polk,Houston,Pipestone,Murray,Redwood,Roseau,Swift,Pine,Nobles,Becker,Red Lake,Rock,Todd,Norman,Mille Lacs,Aitkin,Kittson,Marshall,Morrison,Chippewa,Pennington,Wadena,Kanabec,Grant,Pope,Lake,Hubbard,Stevens,Cook
2020-04-01,2,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,2,0,0,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,2,0,0,2,1,9,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,2,0,0,2,1,9,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,2,0,0,2,2,11,0,0,0,0,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,3,0,0,2,2,14,0,0,0,0,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,3,0,0,2,3,16,0,0,0,0,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,3,0,0,2,3,18,0,0,0,0,2,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2020-04-09,5,0,0,2,3,25,0,0,0,0,2,0,0,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2020-04-10,5,0,0,2,4,27,0,0,0,0,2,0,0,4,0,0,0,1,1,0,0,0,0,4,0,,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-04-11,6,0,0,2,4,30,0,1,0,0,2,0,0,4,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
2020-04-12,6,0,0,2,4,34,0,1,0,0,3,0,0,4,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2020-04-13,6,0,0,2,4,34,0,1,0,0,3,0,0,4,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2020-04-14,7,0,0,2,5,40,0,1,0,0,3,0,0,4,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2020-04-15,7,0,0,2,5,46,0,1,0,0,3,0,0,4,1,0,0,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2020-04-16,9,0,0,2,4,52,0,1,0,0,3,0,0,4,1,0,0,1,1,1,0,0,0,6,0,,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-04-17,9,0,1,2,5,61,0,1,0,0,3,0,0,4,2,1,0,1,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2020-04-18,9,0,2,2,5,69,0,1,0,0,3,0,0,4,2,1,0,1,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2020-04-19,9,0,2,3,6,75,0,1,0,0,4,0,0,4,2,1,0,1,1,2,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
2020-04-20,10,0,2,4,6,80,0,1,0,0,4,0,0,4,2,1,0,1,1,3,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,
2020-04-21,11,0,2,4,6,95,0,1,0,0,5,0,0,4,2,1,0,1,1,3,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,
2020-04-22,11,0,2,4,6,113,0,1,0,0,5,0,0,4,2,1,0,1,1,3,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,
2020-04-23,14,0,2,5,6,123,0,1,0,0,7,0,0,4,2,1,0,1,1,4,1,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,
2020-04-24,18,0,3,6,6,138,0,1,0,0,7,0,0,4,2,1,0,1,1,4,1,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,
2020-04-25,20,0,3,6,6,155,0,1,0,0,7,0,0,4,2,1,0,1,1,7,1,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,
2020-04-26,20,0,5,6,7,177,0,1,0,0,8,0,0,4,2,1,0,1,1,9,1,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,
2020-04-27,22,0,5,6,7,188,0,1,0,0,8,0,0,4,2,1,0,1,1,9,1,0,0,10,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,
2020-04-28,22,0,8,6,9,193,0,1,0,0,9,0,0,4,2,1,0,1,1,10,1,0,0,11,0,0,0,0,0,0,0,0,0,14,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
2020-04-29,24,0,8,6,9,209,0,1,0,0,9,0,0,4,2,1,0,1,1,10,1,0,0,11,0,0,0,0,0,0,0,0,0,14,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
2020-04-30,26,0,10,6,10,225,0,1,0,0,10,0,0,4,2,1,0,1,1,11,1,0,0,11,0,0,0,0,0,0,0,0,0,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
2020-05-01,29,0,11,8,11,243,0,1,0,0,11,1,0,4,2,1,0,1,1,11,1,0,0,11,0,1,0,0,0,0,0,0,0,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,
2020-05-02,31,0,14,8,11,259,0,1,0,0,12,1,0,4,2,1,0,1,1,13,1,0,0,11,0,1,0,0,0,0,0,0,0,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,
2020-05-03,34,0,17,8,11,277,0,1,0,0,12,1,0,4,2,1,0,1,1,13,1,0,0,11,0,1,0,0,0,0,0,0,0,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,
2020-05-04,34,0,17,8,11,284,2,1,0,0,12,1,0,4,2,1,0,1,1,13,1,0,0,11,0,1,0,0,0,0,0,0,0,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,
2020-05-05,37,0,20,8,11,303,2,1,0,0,12,1,0,4,2,1,0,1,1,14,1,0,0,11,0,1,0,0,0,0,0,1,0,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
2020-05-06,38,0,24,8,12,325,3,1,0,0,12,1,0,4,2,1,0,1,1,14,1,0,0,11,0,0,0,0,0,0,0,1,0,15,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,
2020-05-07,39,0,27,8,12,342,4,1,0,0,12,1,0,4,2,1,0,1,1,15,1,0,0,11,0,0,0,0,0,0,0,1,0,15,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020-05-08,42,0,27,9,12,362,4,1,0,0,12,2,0,4,2,1,0,1,1,15,1,0,0,12,0,0,0,0,0,0,0,1,0,15,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020-05-09,43,1,29,9,15,374,5,1,0,0,14,2,0,4,2,1,0,1,1,16,1,0,0,12,0,0,0,0,0,0,0,1,0,15,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020-05-10,45,1,29,9,15,389,5,1,0,0,15,2,0,4,2,1,0,1,1,17,1,0,0,12,0,0,0,0,0,1,0,1,0,15,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020-05-11,47,1,29,9,15,398,6,1,0,0,15,2,0,4,2,2,0,1,1,17,1,0,0,12,0,0,0,0,0,1,0,1,0,15,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020-05-12,49,1,31,9,15,412,6,1,0,0,16,2,0,4,2,2,0,1,1,17,1,0,0,12,0,0,0,1,0,2,0,1,0,15,1,0,3,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020-05-13,49,1,31,9,15,412,6,1,0,0,16,2,0,4,2,2,0,1,1,17,1,0,0,12,0,24,0,1,0,2,0,1,0,15,1,0,3,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020-05-14,56,1,35,9,16,441,9,1,0,0,18,2,0,4,2,2,0,1,1,18,1,0,0,12,0,9,0,1,0,2,0,1,0,15,1,0,3,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020-05-15,61,2,38,9,17,449,9,1,0,0,18,2,0,4,2,2,0,1,1,18,1,0,0,12,0,9,0,1,0,2,0,1,0,15,1,0,3,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020-05-16,67,2,40,9,18,454,10,1,0,0,18,2,0,5,2,2,0,1,1,19,1,0,0,12,0,9,0,1,0,2,0,1,0,15,1,0,3,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020-05-17,71,2,40,9,23,462,10,1,0,0,18,2,0,5,3,2,0,1,1,20,1,0,0,13,0,9,0,1,0,2,0,2,0,15,1,0,3,0,0,0,1,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020-05-18,72,2,42,9,23,467,10,1,0,0,19,2,0,5,3,2,0,1,1,20,1,0,0,13,0,9,0,1,0,2,0,2,0,15,1,0,3,0,0,0,1,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
2020-05-19,74,2,42,10,25,476,10,1,0,0,19,2,0,5,3,2,0,1,1,21,1,0,0,13,0,9,0,1,0,2,0,2,0,15,1,0,3,0,0,0,1,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,
2020-05-20,80,2,45,10,31,485,11,1,0,0,21,2,1,5,3,2,1,2,1,21,1,0,0,13,0,9,0,1,0,2,0,1,0,15,1,0,3,0,0,0,1,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,
2020-05-21,86,2,49,10,32,502,11,1,0,0,23,2,1,5,3,2,1,2,1,22,1,0,0,13,0,9,0,1,0,2,0,1,1,15,1,0,3,0,0,0,1,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,
2020-05-22,93,2,53,10,33,518,12,2,0,0,25,2,1,5,3,2,1,2,1,22,1,0,0,13,0,9,0,1,0,2,0,1,2,15,1,0,3,0,0,0,1,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,
2020-05-23,94,2,55,10,33,524,12,1,0,0,25,2,1,5,3,2,1,2,1,23,1,0,0,13,0,9,0,1,0,3,0,1,2,15,1,0,3,0,0,0,1,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,
2020-05-24,97,2,55,10,35,534,12,1,0,0,26,2,1,5,3,2,1,2,1,23,1,0,0,13,0,9,0,1,0,3,0,1,2,15,1,0,3,0,0,0,1,0,0,0,0,0,7,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,
2020-05-25,97,2,56,10,35,539,12,1,0,0,29,2,1,5,5,2,1,2,1,24,1,0,0,13,0,9,0,1,0,2,0,2,2,15,1,0,3,0,0,0,1,0,0,0,0,0,7,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,
2020-05-26,98,2,56,10,38,549,12,1,0,0,29,2,1,5,6,2,1,2,1,25,1,0,0,13,0,9,0,1,0,2,0,2,3,15,1,0,3,0,0,0,1,0,0,0,0,0,7,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,,
2020-05-27,103,2,59,10,44,565,12,1,0,0,30,2,1,5,7,2,1,2,1,25,1,0,0,13,0,10,0,1,0,2,0,2,3,15,1,0,3,0,0,0,1,0,0,0,0,0,7,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,,
2020-05-28,110,2,63,10,49,581,12,1,0,0,30,3,1,5,7,2,1,2,1,25,1,0,0,14,0,10,0,1,0,2,0,2,3,15,1,0,3,0,0,0,1,0,0,0,0,0,8,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,
