date,Mississippi,Northern Mariana Islands,Oklahoma,Missouri,Minnesota,Alaska,Illinois,Arkansas,New Mexico,Ohio,Indiana,Maryland,Louisiana,Texas,Wyoming,Arizona,Wisconsin,Michigan,Kansas,Utah,Virginia,Oregon,Connecticut,New York,California,Massachusetts,Puerto Rico,South Carolina,New Hampshire,Vermont,Georgia,North Dakota,Pennsylvania,West Virginia,Florida,Hawaii,Kentucky,Rhode Island,Nebraska,District of Columbia,Iowa,Alabama,Virgin Islands,South Dakota,Colorado,Idaho,New Jersey,Guam,Washington,North Carolina,Tennessee,Montana,Nevada,Delaware,Maine
2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,29,0,0,0,0,0,0
2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,32,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,37,0,0,0,0,0,0
2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,2,0,40,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,6,6,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,2,0,42,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,1,1,0,10,11,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1,2,0,3,0,48,0,0,0,1,0,0
2020-03-17,0,0,0,0,0,0,1,0,0,0,2,0,5,1,0,0,0,0,1,0,2,2,0,18,14,0,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,1,3,0,3,0,54,0,0,0,1,0,0
2020-03-18,0,0,0,1,0,0,1,0,0,0,2,1,7,2,0,0,0,1,1,0,2,3,1,32,17,0,0,1,0,0,3,0,1,0,7,0,1,0,0,0,0,0,0,1,3,0,5,0,68,0,0,0,1,0,0
2020-03-19,1,0,1,1,0,0,4,0,0,0,2,1,10,4,0,0,2,3,1,0,2,3,4,39,19,0,0,1,0,2,10,0,1,0,8,0,2,0,0,0,0,0,0,1,5,0,9,0,75,0,0,0,1,0,0
2020-03-20,1,0,1,3,0,0,5,0,0,1,5,2,10,5,0,1,3,4,1,0,2,3,4,68,24,1,0,3,0,2,14,0,1,0,9,0,2,0,0,0,0,0,0,1,5,0,11,0,83,0,0,0,2,0,0
2020-03-21,1,0,1,3,1,0,6,0,0,3,6,3,16,5,0,1,4,6,2,0,3,4,5,95,28,2,1,3,0,2,20,0,2,0,11,0,3,0,0,1,0,0,0,1,6,0,16,0,95,0,2,0,2,0,0
2020-03-22,1,0,2,3,1,0,9,0,0,3,9,3,20,7,0,2,4,9,2,1,6,5,8,142,35,5,1,3,0,2,25,0,3,0,13,0,3,0,0,1,0,0,0,1,7,0,20,1,97,0,2,0,2,0,0
2020-03-23,1,0,2,4,1,0,12,0,0,6,12,3,34,7,0,2,5,16,2,1,6,5,10,183,39,9,2,5,1,2,25,0,6,0,18,0,3,0,0,2,0,0,0,1,10,0,27,1,110,0,2,0,4,0,0
2020-03-24,1,0,3,5,1,0,16,2,0,8,17,4,46,11,0,6,5,24,3,1,7,8,12,264,52,11,2,8,1,7,38,0,8,0,20,0,3,0,0,2,1,0,0,1,11,0,44,1,123,0,2,0,6,0,0
2020-03-25,5,0,5,8,1,0,21,2,1,11,19,4,65,13,0,6,7,43,3,1,9,10,19,381,68,15,2,8,1,8,47,0,12,0,23,0,5,0,0,2,1,1,0,1,19,0,62,1,130,1,3,0,10,0,0
2020-03-26,6,0,7,8,2,0,26,3,1,15,23,4,83,21,0,8,10,63,3,1,14,11,21,502,83,25,2,9,1,9,56,0,16,0,29,0,5,0,0,3,1,3,0,1,24,3,82,1,152,2,3,0,10,1,0
2020-03-27,8,0,8,9,4,1,37,3,1,22,32,5,119,25,0,15,16,93,4,2,9,12,27,645,104,35,3,13,2,10,64,1,23,0,46,0,8,0,2,3,3,4,0,1,31,4,108,1,179,3,6,1,10,2,1
2020-03-28,13,0,15,11,5,1,50,5,2,25,38,10,137,30,0,15,17,112,6,2,9,13,33,935,122,44,3,15,2,12,79,1,35,0,56,0,9,2,2,4,3,4,0,1,44,5,140,1,193,4,6,1,14,5,1
2020-03-29,14,0,16,12,9,2,71,6,2,30,40,11,153,35,0,18,17,132,7,2,11,13,34,1180,132,48,5,16,3,12,83,1,40,1,60,0,9,3,2,5,4,5,0,1,47,6,161,1,209,6,7,1,15,6,3
2020-03-30,16,0,17,13,10,2,84,7,4,40,44,15,186,46,0,20,20,197,9,4,12,16,36,1512,147,56,6,18,3,12,103,3,48,1,72,0,11,4,3,9,6,11,0,1,51,7,199,1,221,6,13,4,18,7,3
2020-03-31,20,0,23,15,12,2,107,8,5,55,61,18,240,57,0,24,25,264,10,5,12,18,69,1929,184,89,8,22,3,13,126,3,72,1,85,1,18,8,4,9,7,14,0,1,69,9,267,2,226,10,13,5,26,10,5
2020-04-01,22,1,30,21,17,2,146,10,6,65,80,33,275,65,0,29,33,336,11,7,18,19,85,2415,212,122,11,26,4,16,154,3,78,2,100,1,20,10,5,11,9,28,0,1,80,9,355,3,250,11,23,5,32,11,7
2020-04-02,26,1,34,28,18,2,165,12,7,81,94,36,310,80,0,35,37,417,14,7,18,21,112,2963,247,154,12,31,5,17,176,3,91,2,144,2,34,12,6,12,11,32,0,2,96,9,539,3,272,17,32,5,38,12,7
2020-04-03,29,1,38,36,22,2,212,12,10,91,118,42,370,98,0,41,50,478,19,7,46,22,132,3716,282,192,15,34,7,17,198,3,102,2,169,3,34,14,6,15,11,38,0,2,110,10,647,4,293,23,38,5,43,14,9
2020-04-04,35,1,42,44,24,3,248,14,11,102,136,54,412,124,0,53,60,541,21,8,52,26,165,4535,323,216,18,40,9,20,208,3,140,2,194,3,40,17,8,21,11,44,0,2,126,10,847,4,318,30,47,6,46,14,10
2020-04-05,43,1,46,52,29,4,283,16,12,119,151,68,477,136,0,64,73,617,23,8,52,27,189,5335,351,231,20,44,9,22,219,3,159,3,220,4,44,25,8,22,22,45,0,2,140,10,917,4,344,37,50,6,46,14,10
2020-04-06,51,1,51,56,30,4,309,16,12,142,171,92,512,159,0,67,83,727,25,13,54,29,206,6149,386,260,21,48,9,23,294,3,170,4,253,5,52,27,10,24,25,53,1,4,150,13,1005,4,383,42,65,6,58,15,10
2020-04-07,59,2,67,80,34,4,384,18,13,167,208,104,582,177,0,77,94,845,30,13,69,33,277,7185,447,356,23,51,13,23,348,4,241,4,295,5,66,30,12,24,26,64,1,6,179,15,1232,4,409,50,72,6,60,16,12
2020-04-08,67,2,79,86,39,5,464,18,16,193,246,124,652,195,0,80,107,959,38,13,60,38,335,8138,506,433,24,63,18,23,370,4,313,4,322,5,73,35,14,27,27,67,1,6,192,19,1504,4,430,61,83,6,80,19,14
2020-04-09,76,2,80,94,50,5,534,21,17,213,295,139,702,228,0,89,116,1076,42,13,109,44,380,9166,548,503,33,67,21,23,412,5,344,5,370,6,84,43,15,32,27,78,1,6,227,24,1700,4,456,74,95,6,82,23,16
2020-04-10,82,2,88,105,57,5,607,24,19,231,353,172,755,249,0,97,131,1280,50,17,121,48,448,10162,594,599,39,72,22,24,425,7,435,5,418,8,90,49,18,38,31,80,1,6,253,25,1932,4,483,78,104,6,86,32,17
2020-04-11,93,2,93,116,64,6,682,25,20,247,389,207,806,265,0,112,141,1395,55,18,130,51,494,11159,632,686,42,80,23,24,432,7,515,6,445,8,94,56,18,47,34,93,1,6,274,27,2183,5,498,86,107,6,111,33,19
2020-04-12,96,2,96,116,70,6,727,27,26,253,405,236,840,288,0,117,145,1488,56,18,141,52,554,12116,676,756,44,82,23,26,438,8,525,8,460,9,98,63,18,50,41,93,1,6,290,27,2350,5,511,86,107,6,113,35,19
2020-04-13,98,2,98,136,70,6,800,30,31,274,414,262,884,320,1,122,155,1603,63,18,149,53,602,12998,725,844,45,87,23,27,479,9,563,9,498,9,106,73,19,52,44,104,1,6,308,33,2443,6,525,91,114,7,114,41,19
2020-04-14,111,2,109,151,79,7,878,32,36,324,458,302,1013,365,1,131,172,1767,69,19,154,55,671,14001,778,957,45,97,27,28,517,9,746,10,570,9,115,80,21,67,44,114,1,6,329,39,2805,6,552,116,123,7,130,43,20
2020-04-15,122,2,123,164,87,7,958,34,36,361,511,413,1103,395,2,142,184,1920,76,20,195,58,868,14937,885,1108,51,107,32,29,569,9,833,12,613,9,124,87,22,72,53,123,1,6,355,41,3156,6,572,128,135,7,137,46,24
2020-04-16,129,2,131,170,94,7,1081,37,44,389,554,459,1156,428,2,152,197,2092,80,21,208,64,971,15669,971,1245,56,109,34,34,611,9,940,13,667,9,131,105,24,81,60,137,1,7,374,41,3518,6,588,140,142,7,142,52,27
2020-04-17,140,2,136,184,111,7,1142,37,51,418,599,494,1213,461,2,174,205,2227,84,23,238,70,1036,16473,1050,1404,58,116,37,34,661,9,1027,16,725,9,140,118,24,86,64,151,2,7,389,43,3840,6,610,159,146,8,151,61,29
2020-04-18,152,2,139,194,121,7,1272,38,53,451,633,534,1267,487,2,181,212,2307,86,25,258,72,1086,17141,1146,1560,60,119,38,36,670,9,1150,18,747,9,145,137,28,91,74,147,3,7,409,44,4070,6,629,175,148,10,155,67,32
2020-04-19,159,2,140,196,134,7,1302,39,55,471,652,548,1296,503,2,188,222,2389,94,27,277,74,1127,17793,1176,1706,41,120,41,36,682,10,1285,20,773,10,149,150,28,96,75,160,3,7,421,45,4202,6,637,183,151,10,158,67,34
2020-04-20,169,2,143,201,143,7,1359,42,58,509,666,582,1328,523,2,191,231,2466,101,28,300,75,1331,18412,1223,1809,42,124,42,37,767,13,1366,26,822,10,155,155,33,105,79,164,3,7,448,48,4377,6,661,187,156,12,163,72,35
2020-04-21,183,2,164,221,160,7,1479,43,65,557,731,652,1405,552,6,213,243,2698,107,32,325,78,1423,19040,1316,1961,43,135,42,39,810,13,1620,26,866,12,172,171,38,112,83,186,3,8,484,51,4753,6,683,217,159,12,163,82,36
2020-04-22,193,2,169,236,179,7,1577,44,71,610,764,698,1532,571,6,236,247,2813,111,34,349,78,1544,19647,1425,2182,46,140,48,39,837,14,1720,29,926,12,185,181,42,127,90,201,3,9,526,54,5063,6,696,242,169,14,187,89,39
2020-04-23,201,2,179,248,200,7,1696,45,78,656,811,748,1599,601,7,257,257,2977,112,35,375,83,1639,20212,1548,2360,69,150,51,42,871,15,1723,31,986,12,194,189,46,139,96,197,3,9,557,54,5368,6,717,253,172,14,195,92,44
2020-04-24,209,2,188,267,221,7,1804,47,84,690,851,798,1660,625,7,268,262,3084,117,39,413,86,1764,20759,1619,2556,77,157,53,43,889,15,1786,32,1045,13,203,202,50,153,107,209,3,10,672,54,5617,6,731,270,172,14,203,100,47
2020-04-25,221,2,194,280,244,7,1884,48,93,711,897,875,1703,662,7,275,266,3273,119,41,436,87,1862,21326,1692,2730,83,166,60,45,897,16,1842,33,1054,14,208,215,52,165,112,213,3,10,670,56,5863,6,743,304,179,14,206,112,50
2020-04-26,227,2,195,282,272,7,1943,50,99,728,928,910,1729,676,7,277,274,3314,120,41,448,91,1925,21804,1716,2899,84,174,60,45,907,17,1871,34,1073,14,211,226,54,178,118,219,4,11,678,56,5938,6,757,309,182,14,206,120,50
2020-04-27,229,2,197,296,286,7,1992,51,104,753,932,945,1740,699,7,277,281,3406,126,41,458,92,2012,22267,1800,3003,84,177,60,46,981,19,1946,37,1087,16,216,233,54,185,127,228,4,11,705,58,6044,6,771,331,184,14,219,125,51
2020-04-28,239,2,207,324,301,7,2132,57,110,799,992,1016,1801,738,7,297,300,3566,127,45,492,99,2089,22777,1884,3153,86,192,60,46,1022,19,2092,38,1170,16,231,239,56,190,136,242,4,11,734,60,6442,6,792,353,190,15,225,137,51
2020-04-29,250,2,214,331,319,7,2221,59,112,937,1065,1078,1845,776,7,308,308,3670,132,45,522,101,2168,23287,1961,3405,86,232,66,46,1086,19,2392,40,1216,16,235,251,67,205,148,262,4,13,764,60,6770,6,805,366,196,16,237,144,52
2020-04-30,261,2,222,341,343,7,2361,61,123,975,1114,1139,1905,828,7,320,316,3788,133,46,552,103,2257,23616,2057,3562,92,244,72,48,1121,19,2580,44,1267,16,240,266,70,224,162,272,4,17,775,63,7228,6,822,385,200,16,243,152,53
2020-05-01,281,2,230,355,371,7,2464,64,131,1002,1175,1192,1970,853,7,330,327,3866,136,46,581,104,2339,23841,2147,3716,94,256,81,49,1153,23,2671,47,1313,16,248,279,72,231,170,289,4,21,818,63,7538,6,829,405,205,16,254,159,55
2020-05-02,291,2,238,373,395,7,2576,72,139,1021,1229,1251,1993,875,7,353,334,4020,140,49,616,109,2436,24035,2213,3846,95,267,84,50,1161,24,2794,50,1363,16,252,296,75,240,175,288,4,21,830,64,7742,6,833,428,210,16,257,168,56
2020-05-03,303,2,238,378,419,7,2632,76,151,1038,1246,1281,2012,890,7,362,339,4049,142,50,660,109,2436,24576,2235,4004,97,275,86,52,1168,25,2843,50,1378,17,256,320,77,251,184,290,4,21,840,64,7871,6,840,436,211,16,262,177,57
2020-05-04,310,2,238,387,428,7,2673,80,156,1056,1264,1317,2064,914,7,362,340,4135,154,50,684,109,2556,24788,2297,4090,97,283,86,52,1228,25,2880,50,1398,17,267,341,78,258,188,298,4,21,849,64,7910,6,846,454,216,16,266,182,57
2020-05-05,342,2,247,408,455,7,2843,83,162,1135,1326,1390,2115,955,7,395,353,4179,160,56,713,113,2633,25028,2386,4212,99,296,92,52,1277,25,3206,50,1470,17,278,355,81,264,207,315,4,24,901,66,8244,6,863,477,225,16,276,187,61
2020-05-06,374,2,253,429,485,8,2977,87,169,1225,1377,1443,2167,985,7,426,362,4250,163,59,713,115,2718,25956,2478,4420,99,305,111,52,1309,31,3360,51,1538,17,286,370,85,277,219,343,4,29,919,67,8549,6,881,497,237,16,286,193,62
2020-05-07,396,2,260,449,508,8,3139,88,172,1271,1414,1503,2208,1016,7,450,374,4343,164,61,769,121,2797,26206,2561,4552,102,316,114,53,1332,31,3599,51,1599,17,302,388,91,285,231,369,4,31,942,67,8801,6,903,521,238,16,293,202,62
2020-05-08,409,2,266,481,534,8,3262,88,181,1306,1447,1560,2227,1059,7,517,384,4393,167,61,812,124,2874,26358,2650,4702,107,320,121,53,1378,33,3724,52,1668,17,304,399,92,304,243,383,4,31,958,67,8952,6,915,537,240,16,301,213,63
2020-05-09,421,2,270,492,558,8,3362,88,191,1331,1490,1614,2267,1086,7,532,398,4526,172,66,827,127,2932,26584,2732,4840,0,330,131,53,1380,35,3793,53,1714,17,312,418,95,311,252,390,4,34,965,67,9116,6,925,554,241,16,306,221,64
2020-05-10,430,2,272,502,578,8,3426,91,200,1341,1508,1644,2286,1110,7,536,400,4551,172,67,839,127,2967,26798,2769,4979,0,331,133,53,1383,35,3819,54,1720,17,312,422,97,323,265,393,4,34,969,67,9255,6,939,561,242,16,306,224,64
